-0.12539163	-0.26260856	-0.04118253	0.21490096	0.11952208	-0.053930555	0.08747971	-0.33582026	-0.14174266	-0.026733782	-0.33534673	0.19490786	0.008734633	0.23316534	-0.12460953	0.34702855
0.2161984	-0.36740854	0.55327797	0.2810396	-0.061680946	0.43404487	-0.18234396	-0.5473828	-0.2777361	-0.03309149	-0.58586407	-0.086663306	-0.34362563	0.36087483	-0.031664483	0.7586758
-0.39503396	0.009535542	-0.36641783	0.20716847	-0.25053707	-0.3722756	-0.019138455	-0.066788696	-0.13214836	-0.14046797	-0.34184378	0.2095192	-0.011110942	-0.018976651	0.04820028	0.017762383
-0.19243738	-0.021980453	-0.33332795	0.080173485	-0.019229384	-0.15481691	0.064509176	-0.050765276	-0.13861695	-0.21126941	-0.22353622	0.34193596	0.27849987	0.10071158	0.061857127	0.04287133
-0.045682017	-0.15511969	-0.19049038	-0.04571453	0.15250455	-0.07248072	0.32806927	-0.20973715	0.11886071	0.11419854	-0.031095903	0.2573653	0.020176414	0.10184285	-0.28745037	0.05322214
-0.737065	0.36193043	-0.55874175	0.39466965	-0.51181704	-0.88477576	-0.3604013	0.40761858	-0.31320447	-0.3796804	-0.3937749	0.2743935	0.2307175	-0.39303726	0.27986506	-0.52734023
0.042715073	-0.3153273	0.24441314	0.16497263	0.078061916	0.10202504	-0.07959045	-0.21993116	-0.14881857	-0.038486835	-0.3736221	0.027814226	0.027960207	0.30360666	0.03177438	0.3851417
-0.17512332	-0.27655298	-0.0039953087	0.21644773	0.033509843	-0.25083938	0.0645521	-0.12318693	0.04313132	0.005758805	-0.17100361	-0.110272944	-0.1289832	0.22794086	-0.14377534	0.17242552
-0.7070201	0.18144839	-0.6775567	-0.046756815	-0.15565704	-0.8849928	0.4014926	0.37746382	0.31876147	0.11764794	0.26870304	0.31544796	0.19676234	-0.40737063	-0.31933358	-0.74648106
-0.37746215	0.01565823	-0.15976164	0.2757429	-0.21379614	-0.33777133	-0.18381497	0.14125754	-0.28122753	-0.29408473	-0.32767183	-0.016956491	0.016575623	0.08698564	0.19515166	0.11645907
-0.09398128	-0.65553105	0.6624697	0.5657391	0.23319903	-0.47149792	-0.35119998	0.24141756	-0.17488745	-0.22034723	-0.17024817	-0.44802597	0.16065355	0.70025754	0.21224025	0.64399916
-0.15057908	-0.5503069	0.06569446	0.36918095	0.26421812	-0.5382307	0.1823535	-0.22360611	0.50010866	0.40830714	0.14876197	-0.3357086	-0.2716326	0.41411248	-0.5460053	-0.17251606
0.024965292	-0.14671762	-0.52233803	-0.3663823	0.24538252	-0.2538847	0.5570874	-0.21638069	0.34641898	0.38390777	0.36005536	0.4832682	0.31442103	0.014153809	-0.4300604	-0.34416556
0.17789085	-0.18439451	0.2508479	0.06253923	-0.012765141	0.4319293	0.02944628	-0.41785398	-0.19807719	-0.031695224	-0.5108634	0.1365156	-0.09748391	0.12271203	-0.04127633	0.42348716
0.34504	0.086745076	0.14569965	-0.42098004	0.059927605	0.7479927	0.24562548	-0.61840737	-0.13009793	0.12795661	-0.53736776	0.3698448	-0.2413894	-0.072945915	-0.1898923	0.6226842
0.16768889	-0.33481136	0.5290054	-0.018011305	0.040371936	0.36743158	0.06335016	-0.48018026	0.12764071	0.21697219	-0.5186859	-0.19302349	-0.52186257	0.2890441	-0.386716	0.62596726
0.20780022	-0.041056782	0.1406388	-0.30326805	0.015590648	0.43455517	0.3683059	-0.6760776	0.2055583	0.4034042	-0.3166195	0.14283992	-0.4146006	-0.05526215	-0.46038777	0.3006795
0.088527806	0.256374	-0.10543969	-0.17614478	-0.11857773	0.5303533	0.121074334	-0.39023125	-0.39070758	-0.15453486	-0.59388095	0.47806656	0.08815544	-0.10412448	0.068457864	0.34627423
-0.6480453	0.620414	-0.49265257	0.31088302	-0.67224437	-0.30196875	-0.79735893	0.59046906	-0.84737974	-0.8592846	-0.70928824	0.60121804	0.68737966	-0.43098387	0.7770811	-0.061662063
0.22261691	-0.33470023	-0.13248162	0.092650846	0.41993934	-0.14794548	0.25087014	0.13668095	0.047683254	0.1550192	0.33205175	0.3302216	0.70153743	0.45006242	-0.054395452	0.11753381
-0.019888487	-0.32228854	-0.060240753	0.26205695	0.3654899	-0.32271168	0.04586395	0.20400558	-0.09628781	-0.08564122	0.09667501	0.25538343	0.45450488	0.42558265	0.091132894	0.23424187
-0.72847193	0.091433324	-0.21304682	0.23417592	-0.5818256	-0.45339426	-0.23453188	-0.08203564	-0.008731822	-0.06251655	-0.3747	-0.22663505	-0.4598924	-0.3328858	-0.093855895	-0.45526698
-0.06673045	-0.4613677	0.2971899	0.08671701	-0.16931356	0.03144922	-0.04921626	-0.41108945	0.5068707	0.56162864	-0.25861076	-0.3849621	-0.34259927	-0.050969124	-0.5651933	0.16767018
-0.49176452	0.045325126	0.26853448	0.4710485	-0.4822455	-0.10353076	-0.5745433	-0.018297577	-0.47798795	-0.5053455	-0.7298459	-0.2756282	-0.3492553	0.10183461	0.34341493	0.43587562
-0.34007767	0.22362436	-0.13297035	0.07338362	-0.39610383	0.17180018	-0.17973259	-0.2297088	-0.389395	-0.29682383	-0.63804847	0.1341021	-0.2912521	-0.19367452	0.133174	0.20901729
-0.32064387	-0.39392218	-0.44165128	0.22154075	0.2649337	-0.69585735	0.28287327	0.1959279	0.38951248	0.31027094	0.3753088	0.01105966	0.059826706	0.19250655	-0.39145747	-0.5160268
-0.003743337	0.01040918	-0.4738575	-0.24527504	0.116144784	0.014791723	0.38682294	-0.1369888	0.14291523	0.12474525	0.09020685	0.38662434	0.28485632	-0.12506652	-0.23804925	-0.24461007
-0.66390204	-0.7682288	0.8363473	0.7758516	-0.7048951	0.06812209	-0.5873693	-0.8820968	0.78003985	0.8590612	-0.7321149	-0.9026974	-0.90752757	-0.663925	-0.89928234	0.21819875
0.0469484	-0.22001013	0.14726554	0.21797834	0.060376436	0.04704448	-0.10162561	-0.11212774	-0.096883655	-0.0754454	-0.31052247	0.056701194	-0.04227847	0.26863202	0.040289443	0.5351355
-0.063338585	-0.011856383	0.14987752	0.13848844	-0.15102744	0.15456225	-0.074279554	-0.1772984	-0.26528263	-0.22446279	-0.5024901	0.13284628	-0.12844723	0.099855095	0.09677764	0.3813354
0.07462746	-0.26275232	-0.37774158	-0.17669629	0.27565587	-0.2464678	0.5207479	-0.19017687	0.38686278	0.44453955	0.34552097	0.18573594	0.09771353	0.06742601	-0.552958	-0.28217292
-0.71734625	-0.77895707	0.53090686	0.67955893	-0.3274734	-0.45952913	-0.09978724	-0.54442936	0.68667614	0.7106066	-0.12034927	-0.77759767	-0.84240896	-0.0917212	-0.8498488	-0.20965108
0.28009188	-0.69101614	-0.3180116	-0.3069695	0.77939665	-0.12220436	0.66522807	0.010130607	0.696851	0.6850241	0.805303	0.5291231	0.7758159	0.7057085	-0.57356334	-0.11578318
-0.0955495	-0.06989694	-0.32646355	-0.23174699	0.13229068	-0.15995441	0.3437318	-0.23334855	0.32745874	0.2895946	0.1791549	0.17864916	-0.05800827	-0.022253968	-0.36068308	-0.22509758
0.46549267	-0.5306748	0.53425413	-0.12743711	0.49988317	0.44707894	0.34868312	-0.30840468	0.15924351	0.2915899	-0.009731328	0.23012431	0.16749871	0.67960984	-0.22420143	0.6694583
-0.37809226	-0.29056337	-0.449318	0.28937453	0.28376573	-0.7371606	0.14461996	0.54998714	0.17439921	0.05527094	0.32507196	0.120439276	0.49574193	0.24178039	-0.06772381	-0.28110838
-0.4442541	0.090271324	-0.18408206	0.2998017	-0.36112282	-0.43109366	-0.28221875	0.15618943	-0.24495158	-0.33128184	-0.3785866	-0.06445361	-0.06880851	-0.08078703	0.16905123	-0.046878595
-0.4869631	0.6853881	-0.66901827	-0.6296272	-0.65039384	0.33228597	-0.15636724	0.06800151	-0.66938084	-0.6332402	-0.56021297	0.66346335	0.66331583	-0.6718965	0.59414184	-0.6185043
0.24379951	-0.23634322	0.41918272	0.095776714	0.21094964	0.23451385	-0.013338859	-0.101538755	-0.27669734	-0.16576707	-0.33180243	0.061687894	0.14381364	0.41012585	0.13032709	0.64943445
-0.11768527	-0.052904494	-0.22933014	-0.062099565	0.00283346	-0.07877933	0.19647704	-0.25030735	0.08321652	0.1292417	-0.15457791	0.072699994	-0.108441	-0.11520787	-0.30806136	-0.15631007
0.090901054	-0.45765704	0.3712149	0.36091572	0.12541002	-0.12101935	-0.2674313	0.10657046	-0.30554897	-0.25045446	-0.27771467	-0.044559684	0.12499535	0.39338946	0.25808227	0.52219844
0.24410361	0.031363018	-0.18550119	-0.23738188	0.29992536	0.2713274	0.29211396	-0.18023054	-0.07710351	0.0926572	0.014716291	0.55387247	0.33671772	0.18138006	0.02885188	0.31769654
-0.39871407	0.19406909	-0.13744041	-0.2167463	-0.47868192	0.05974513	0.08665571	-0.56828225	0.17993842	0.21414308	-0.4183232	-0.16419274	-0.60636365	-0.5629274	-0.52533776	-0.3772938
0.21930279	-0.16300115	-0.03446399	-0.20089874	0.3337126	0.19426772	0.25141197	-0.22829323	0.07623131	0.15258475	0.023667334	0.32116967	0.24690819	0.24867381	-0.11146239	0.28077993
0.24609911	0.015035081	-0.25389537	-0.48759425	0.10795817	0.4467492	0.57597053	-0.67029583	0.29133165	0.41634873	-0.065315284	0.44272077	-0.13951153	-0.11751016	-0.5210666	-0.0030767866
-0.39588258	-0.10996048	-0.091832705	0.1364621	-0.3344359	-0.31396785	0.019172555	-0.35851336	0.21508345	0.2780116	-0.24901736	-0.20440343	-0.4115239	-0.3264203	-0.45754302	-0.2906203
0.13049586	0.111420795	-0.12629148	-0.36822888	-0.21600579	0.62838984	0.335749	-0.73961514	0.05390043	0.12158251	-0.4833047	0.30289504	-0.38019416	-0.15303624	-0.27966514	0.20930547
0.18892874	-0.2512528	-0.34348994	-0.19221424	0.34613422	-0.11808715	0.4936238	-0.06905387	0.34613192	0.3098243	0.29489067	0.32414383	0.29682	0.24415019	-0.3601747	-0.113667265
-0.5948129	-0.43061903	0.20822231	0.67113864	0.28591472	-0.8037418	-0.5134322	0.6798112	-0.34153533	-0.5160742	0.05469267	-0.36643338	0.5836237	0.6193336	0.48700505	0.24339476
-0.010318595	-0.4107083	-0.13091752	0.24049656	0.4560314	-0.49865073	-0.00656453	0.45273688	-0.117256105	-0.15021947	0.1985819	0.32708573	0.73789024	0.46433806	0.27114856	0.12582684
-0.5394909	-0.7826354	0.53549904	0.7931907	0.5397592	-1.1675093	-0.5271997	0.9245439	-0.3501186	-0.48392567	0.12211018	-0.6450428	0.8365761	0.9000645	0.50280976	0.4537773
-0.52993757	-0.10967999	0.06825212	0.5714502	-0.29055607	-0.4636046	-0.49363014	0.3407671	-0.41107094	-0.42845133	-0.36253557	-0.19296896	0.04059845	0.21729612	0.3680201	0.26210904
-0.48089832	-0.108617984	-0.42586172	0.31527418	0.14843707	-0.7288801	0.062242717	0.45009544	0.11645117	-0.057935763	0.2829211	0.08153529	0.30941266	0.1305037	-0.012797147	-0.4485124
-0.5145335	0.6781929	-0.72908777	-0.60951054	-0.60172266	0.057984583	-0.02160641	0.17980918	-0.5456889	-0.48768312	-0.5404246	0.6698988	0.7319645	-0.6945502	0.48274645	-0.65238315
-0.12500286	0.22563852	-0.42376503	-0.480127	-0.18207355	0.1602917	0.43893695	-0.6055724	0.29783168	0.2587748	-0.17904834	0.2787747	-0.36301672	-0.41109854	-0.5096664	-0.41492006
0.26074314	-0.2290768	0.121828094	-0.09000041	0.31871757	0.100047804	0.19323964	-0.117314085	-0.003089214	0.05780178	-0.019196045	0.24667901	0.22761203	0.32535228	-0.044167858	0.36314172
-0.5667481	0.72402185	-0.7201792	-0.71450466	-0.6190872	0.22549766	0.0015157891	-0.11063704	-0.62159324	-0.510025	-0.60598665	0.69565076	0.55176985	-0.73154896	0.4319833	-0.7515571
0.30083698	-0.11040629	0.03489641	-0.23282796	0.2670166	0.37044382	0.3402781	-0.2424792	0.05036285	0.1242267	-0.118223235	0.36540535	0.24728604	0.2607465	-0.1566017	0.3740959
0.14286375	0.10350398	-0.20251885	-0.33416432	0.052020635	0.29527077	0.25577432	-0.3889617	-0.08972245	0.04626545	-0.17279643	0.3555817	0.04597867	-0.0959196	-0.15017745	0.116287224
-0.26415956	-0.12699354	-0.13104539	0.3554409	0.117098056	-0.40970588	-0.0942274	0.2653799	-0.12552999	-0.23165914	-0.0405466	0.16297083	0.38693303	0.24158674	0.1616479	-0.002420465
-0.40960285	0.3134968	-0.4306912	-0.32259655	-0.4098094	0.08985933	0.23953687	-0.3888862	-0.0526626	-0.02136696	-0.28827497	0.21280898	-0.34763584	-0.46405363	-0.25115722	-0.3882567
-0.13294455	-0.64049655	0.6451342	0.43423533	0.023315921	-0.3833981	-0.36466622	0.1511934	-0.07372494	-0.0979333	-0.32650977	-0.5571003	-0.11754032	0.5991589	0.1120398	0.5115149
0.08203587	-0.05868152	-0.008407368	0.09305517	0.15933676	0.047354612	-0.0210406	-0.029832201	-0.31404623	-0.18833356	-0.17404927	0.34012076	0.31705597	0.23044519	0.22709495	0.29753062
0.6639825	-0.112471074	0.26695085	-0.7447821	0.41647774	0.87005794	0.71717715	-0.65605676	0.3580792	0.47531006	-0.049412265	0.7019882	0.18023597	0.25098446	-0.5283517	0.5428031
